,Time [s],Thrust [lb],Lift [lb],Drag [lb],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min]
9887,141.645,275.3468078644405,2578.6012039877787,263.96097362669093,2548.691520295197,98.84852783552941,143.01916788680137,750.5730851973453,4.257585911192694,2306.0
9888,141.655,275.34540067206166,2578.601151365818,263.96285036171855,2548.691520295197,98.8484511674681,143.01989855699827,750.5730851973453,4.257983181581928,2306.0
9889,141.665,275.34399396795857,2578.6010987605787,263.9647264790193,2548.691520295197,98.8483744994068,143.02062898112746,750.5730851973453,4.25838045400251,2306.0
9890,141.675,275.34258775195696,2578.601046172056,263.9666019792926,2548.691520295197,98.84829783134549,143.02135915927184,750.5730851973453,4.258777728453758,2306.0
9891,141.685,275.3411820238827,2578.600993600245,263.9684768621007,2548.691520295197,98.84822116328418,143.02208909151426,750.5730851973453,4.259175004934987,2306.0
9892,141.695,275.33977678356143,2578.60094104514,263.9703511279075,2548.691520295197,98.84814449522288,143.0228187779374,750.5730851973453,4.259572283445514,2306.0
9893,141.705,275.33837203081924,2578.600888506737,263.9722247776707,2548.691520295197,98.84806782716157,143.02354821862414,750.5730851973453,4.259969563984654,2306.0
9894,141.715,275.336967765482,2578.600835985031,263.9740978100114,2548.691520295197,98.84799115910026,143.02427741365725,750.5730851973453,4.260366846551726,2306.0
9895,141.725,275.3355639873755,2578.600783480017,263.9759702265533,2548.691520295197,98.84791449103895,143.02500636311925,750.5730851973453,4.260764131146046,2306.0
9896,141.735,275.33416069632636,2578.6007309916895,263.9778420270275,2548.691520295197,98.84783782297765,143.025735067093,750.5730851973453,4.261161417766932,2306.0
9897,141.745,275.33275789216026,2578.600678520044,263.97971321136754,2548.691520295197,98.84776115491634,143.02646352566111,750.5730851973453,4.2615587064137,2306.0
9898,141.755,275.3313555747036,2578.600626065076,263.98158377965393,2548.691520295197,98.84768448685503,143.02719173890617,750.5730851973453,4.261955997085669,2306.0
9899,141.76500000000001,275.3299537437827,2578.6005736267803,263.983453732519,2548.691520295197,98.84760781879372,143.02791970691075,750.5730851973453,4.262353289782157,2306.0
9900,141.775,275.32855239922395,2578.6005212051523,263.9853230703186,2548.691520295197,98.84753115073241,143.0286474297575,750.5730851973453,4.262750584502482,2306.0
9901,141.785,275.32715154085366,2578.6004688001863,263.98719179267204,2548.691520295197,98.84745448267111,143.02937490752902,750.5730851973453,4.263147881245962,2306.0
9902,141.795,275.3257511684982,2578.6004164118776,263.9890599004787,2548.691520295197,98.8473778146098,143.0301021403077,750.5730851973453,4.263545180011915,2306.0
9903,141.805,275.3243512819844,2578.600364040222,263.99092739308855,2548.691520295197,98.84730114654849,143.03082912817607,750.5730851973453,4.2639424807996615,2306.0
9904,141.815,275.3229518811386,2578.6003116852144,263.99279427125924,2548.691520295197,98.84722447848718,143.03155587121657,750.5730851973453,4.264339783608521,2306.0
9905,141.825,275.3215529657877,2578.6002593468493,263.9946605352622,2548.691520295197,98.84714781042587,143.03228236951168,750.5730851973453,4.26473708843781,2306.0
9906,141.835,275.3201545357583,2578.6002070251225,263.99652618453905,2548.691520295197,98.84707114236457,143.0330086231438,750.5730851973453,4.265134395286851,2306.0
9907,141.845,275.3187565908773,2578.6001547200285,263.998391220769,2548.691520295197,98.84699447430326,143.03373463219515,750.5730851973453,4.265531704154962,2306.0
9908,141.855,275.3173591309716,2578.600102431563,264.0002556426292,2548.691520295197,98.84691780624195,143.03446039674836,750.5730851973453,4.265929015041465,2306.0
9909,141.865,275.31596215586796,2578.600050159721,264.0021194506981,2548.691520295197,98.84684113818065,143.03518591688555,750.5730851973453,4.266326327945678,2306.0
9910,141.875,275.3145656653937,2578.599997904497,264.00398264548966,2548.691520295197,98.84676447011934,143.035911192689,750.5730851973453,4.266723642866923,2306.0
9911,141.885,275.3131696593756,2578.599945665887,264.00584522734533,2548.691520295197,98.84668780205803,143.0366362242411,750.5730851973453,4.26712095980452,2306.0
9912,141.895,275.3117741376409,2578.5998934438853,264.0077071959285,2548.691520295197,98.84661113399673,143.03736101162409,750.5730851973453,4.26751827875779,2306.0
9913,141.905,275.31037910001675,2578.599841238488,264.00956855205715,2548.691520295197,98.84653446593542,143.03808555492003,750.5730851973453,4.267915599726054,2306.0
9914,141.915,275.30898454633046,2578.5997890496888,264.0114292959243,2548.691520295197,98.84645779787411,143.03880985421125,750.5730851973453,4.268312922708635,2306.0
